OBJECTID,LabID,Age,Error,Material,Taxa,d13C,Method,Long,Lat,LocAccuracy,Period,SiteID,SiteName,Country,Province,Continent,Source,Reference,calib,NEAR_FID,NEAR_DIST
44813,DIC-2896,920,65,BONE,NA,-22.7,RADIOMETRIC,-90.30896305,35.20797553,1,NA,3CT50,Little Cypress Bayou,USA,Arkansas,North America,UWyo2021,Dicks And Weed 1986,intcal20,162717,555325.237392185
44814,DIC-2897,750,65,BONE,NA,-15.7,RADIOMETRIC,-90.30896305,35.20797553,1,NA,3CT50,Little Cypress Bayou,USA,Arkansas,North America,UWyo2021,Dicks And Weed 1986,intcal20,162717,555325.237392185
48490,ISGS-2086,4210,160,BONE,collagen,NA,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F53,Tree Row,USA,Illinois,North America,UWyo2021,Evans 2001; Nolan and Fishel 2009,intcal20,153928,1067971.09027823
48491,ISGS-2088,4390,80,BONE,collagen,NA,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F53,Tree Row,USA,Illinois,North America,UWyo2021,Evans 2001; Nolan and Fishel 2009,intcal20,153928,1067971.09027823
48496,ISGS-2105,4580,70,BONE,collagen,NA,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F53,Tree Row,USA,Illinois,North America,UWyo2021,Evans 2001; Nolan and Fishel 2009,intcal20,153928,1067971.09027823
48497,ISGS-2106,4580,130,BONE,collagen,NA,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F53,Tree Row,USA,Illinois,North America,UWyo2021,Evans 2001; Nolan and Fishel 2009,intcal20,153928,1067971.09027823
48498,ISGS-2107,4380,170,BONE,collagen,NA,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F53,Tree Row,USA,Illinois,North America,UWyo2021,Evans 2001; Nolan and Fishel 2009,intcal20,153928,1067971.09027823
48689,ISGS-3113,730,70,BONE,NA,NA,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S468,East St. Louis Stone Quarry,USA,Illinois,North America,UWyo2021,Emerson and Hargrave 2000,intcal20,162717,914628.037488598
48690,ISGS-3114,690,70,BONE,NA,NA,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S468,East St. Louis Stone Quarry,USA,Illinois,North America,UWyo2021,Emerson and Hargrave 2000,intcal20,162717,914628.037488598
48691,ISGS-3115,750,70,BONE,NA,NA,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S468,East St. Louis Stone Quarry,USA,Illinois,North America,UWyo2021,Emerson and Hargrave 2000,intcal20,162717,914628.037488598
48692,ISGS-3116,700,70,BONE,NA,NA,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S468,East St. Louis Stone Quarry,USA,Illinois,North America,UWyo2021,Emerson and Hargrave 2000,intcal20,162717,914628.037488598
48693,ISGS-3126,720,70,BONE,NA,NA,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S458,Florence Street,USA,Illinois,North America,UWyo2021,Emerson and Hargrave 2000,intcal20,162717,914628.037488598
48694,ISGS-3127,790,70,BONE,NA,NA,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S468,East St. Louis Stone Quarry,USA,Illinois,North America,UWyo2021,Emerson and Hargrave 2000,intcal20,162717,914628.037488598
48695,ISGS-3128,700,70,BONE,NA,NA,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S468,East St. Louis Stone Quarry,USA,Illinois,North America,UWyo2021,Emerson and Hargrave 2000,intcal20,162717,914628.037488598
48696,ISGS-3129,800,70,BONE,NA,NA,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S468,East St. Louis Stone Quarry,USA,Illinois,North America,UWyo2021,Emerson and Hargrave 2000,intcal20,162717,914628.037488598
48697,ISGS-3130,740,70,BONE,NA,NA,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S468,East St. Louis Stone Quarry,USA,Illinois,North America,UWyo2021,Emerson and Hargrave 2000,intcal20,162717,914628.037488598
48729,ISGS-3227,780,70,BONE,NA,NA,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS100,Hill Prairie,USA,Illinois,North America,UWyo2021,Emerson and Hargrave 2000,intcal20,162717,955851.102518627
48730,ISGS-3228,760,70,BONE,NA,NA,RADIOMETRIC,-90.17723763,38.27881577,1,NA,11MO112,Corbin,USA,Illinois,North America,UWyo2021,Emerson and Hargrave 2000,intcal20,162717,896803.704091355
48731,ISGS-3229,780,70,BONE,NA,NA,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS100,Hill Prairie,USA,Illinois,North America,UWyo2021,Emerson and Hargrave 2000,intcal20,162717,955851.102518627
48732,ISGS-3230,750,70,BONE,NA,NA,RADIOMETRIC,-90.17723763,38.27881577,1,NA,11MO112,Corbin,USA,Illinois,North America,UWyo2021,Emerson and Hargrave 2000,intcal20,162717,896803.704091355
48733,ISGS-3231,790,70,BONE,NA,NA,RADIOMETRIC,-90.17723763,38.27881577,1,NA,11MO112,Corbin,USA,Illinois,North America,UWyo2021,Emerson and Hargrave 2000,intcal20,162717,896803.704091355
49633,ISGS-A1447,870,15,BONE,Deer humerus,NA,AMS,-89.90517719,38.82984438,1,NA,11MS34,Cahokia Mounds,USA,Illinois,North America,UWyo2021,Kelly and Brown 2010:Table 1; Schilling 2010,intcal20,162717,955851.102518627
49634,ISGS-A1448,640,15,BONE,Deer rib,NA,AMS,-89.90517719,38.82984438,1,NA,11MS34,Cahokia Mounds,USA,Illinois,North America,UWyo2021,Kelly and Brown 2010:Table 1; Schilling 2010,intcal20,162717,955851.102518627
49635,ISGS-A1449,630,20,BONE,Deer sternum fragment,NA,AMS,-89.90517719,38.82984438,1,NA,11MS34,Cahokia Mounds,USA,Illinois,North America,UWyo2021,Kelly and Brown 2010:Table 1; Schilling 2010,intcal20,162717,955851.102518627
49636,ISGS-A1450,645,15,BONE,Deer innominate (pubis),NA,AMS,-89.90517719,38.82984438,1,NA,11MS34,Cahokia Mounds,USA,Illinois,North America,UWyo2021,Kelly and Brown 2010:Table 1; Schilling 2010,intcal20,162717,955851.102518627
49886,ISGS-A3526,1015,20,BONE,Canis,-19.3,AMS,-89.92837404,38.47043082,1,NA,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,intcal20,162717,914628.037488598
49887,ISGS-A3527,1300,20,BONE,Canis,-20.3,AMS,-89.92837404,38.47043082,1,NA,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,intcal20,162717,914628.037488598
49888,ISGS-A3528,1235,25,BONE,Canis,-20.2,AMS,-89.92837404,38.47043082,1,NA,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,intcal20,162717,914628.037488598
49889,ISGS-A3529,1280,20,BONE,Canis,-20.6,AMS,-89.92837404,38.47043082,1,NA,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,intcal20,162717,914628.037488598
49890,ISGS-A3530,1020,25,BONE,Canis,-11.8,AMS,-89.92837404,38.47043082,1,NA,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,intcal20,162717,914628.037488598
49891,ISGS-A3531,995,25,BONE,Canis,-11.2,AMS,-89.92837404,38.47043082,1,NA,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,intcal20,162717,914628.037488598
49896,ISGS-A3574,1095,15,BONE,Canis,-12.8,AMS,-89.92837404,38.47043082,1,NA,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,intcal20,162717,914628.037488598
49897,ISGS-A3575,1045,15,BONE,Canis,-16.8,AMS,-89.92837404,38.47043082,1,NA,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,intcal20,162717,914628.037488598
49912,ISGS-A3676,990,20,BONE,Canis,-15.9,AMS,-89.92837404,38.47043082,1,NA,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,intcal20,162717,914628.037488598
49913,ISGS-A3677,1080,20,BONE,Canis,-18.2,AMS,-89.92837404,38.47043082,1,NA,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,intcal20,162717,914628.037488598
49914,ISGS-A3678,975,20,BONE,Canis,-15.7,AMS,-89.92837404,38.47043082,1,NA,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,intcal20,162717,914628.037488598
49915,ISGS-A3679,1115,20,BONE,Canis,-18.4,AMS,-89.92837404,38.47043082,1,NA,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,intcal20,162717,914628.037488598
49916,ISGS-A3680,1120,20,BONE,Canis,-19.6,AMS,-89.92837404,38.47043082,1,NA,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,intcal20,162717,914628.037488598
49917,ISGS-A3681,1055,20,BONE,Canis,-11.7,AMS,-89.92837404,38.47043082,1,NA,11S1232,Janey B. Goode,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,intcal20,162717,914628.037488598
49921,ISGS-A3791,855,20,BONE,collagen,-11.8,AMS,-89.92837404,38.47043082,1,NA,11S706,East St. Louis Mound Complex,USA,Illinois,North America,UWyo2021,Brennan Boles Hedman Kolb Nash 2016,intcal20,162717,914628.037488598
49924,ISGS-A4062,1425,15,BONE,Canis,-21.2173785,AMS,-89.90517719,38.82984438,1,NA,11MS1353,Cunningham,USA,Illinois,North America,UWyo2021,Emerson et al 2020 Isotopic confirmation of the timing…,intcal20,162717,955851.102518627
49983,ISGS-A592,8050,35,BONE,collagen,NA,AMS,-89.82526103,38.05221509,1,NA,11R687,Kaskaskia Mine,USA,Illinois,North America,UWyo2021,Hargrave Hedman and Wolf 2006; ITARP research reports No. 104,intcal20,162717,864687.34977701
50078,ISGS-A942,4848,125,BONE,collagen,-19.5,AMS,-90.20743186,40.47273335,1,NA,11F53,Tree Row,USA,Illinois,North America,UWyo2021,McElrath and Evans 2016; Illinois Archaeology vol. 28 pp. 229-256,intcal20,153928,1067971.09027823
50079,ISGS-A944,2620,95,BONE,collagen,-19.2,AMS,-90.20743186,40.47273335,1,NA,11F53,Tree Row,USA,Illinois,North America,UWyo2021,McElrath and Evans 2016; Illinois Archaeology vol. 28 pp. 229-256,intcal20,153928,1067971.09027823
50080,ISGS-A946,4050,115,BONE,collagen,-16.4,AMS,-90.20743186,40.47273335,1,NA,11F53,Tree Row,USA,Illinois,North America,UWyo2021,McElrath and Evans 2016; Illinois Archaeology vol. 28 pp. 229-256,intcal20,153928,1067971.09027823
50196,L-406A,7200,200,BONE,Charred,NA,RADIOMETRIC,-89.82526103,38.05221509,1,NA,11RA501,Modoc Rockshelter,USA,Illinois,North America,UWyo2021,Ahler 1993; Ahler et al. 1992; Olson and Broecker 1961: 169; Shane Miller (personal communication 2016); PIDBA,intcal20,162717,864687.34977701
50198,L-431C,3450,450,BONE,Collagen,-20,RADIOMETRIC,-89.38199155,37.78532412,1,NA,11J12,Twenhafel,USA,Illinois,North America,UWyo2021,Olson and Broecker 1961: 169,intcal20,162717,827418.129463149
50397,M-1405,1770,130,BONE,Odocoileus virginianus antler; maybe some wood as well,-25,RADIOMETRIC,-90.66763633,39.16943034,1,NA,11C135,Peisker,USA,Illinois,North America,UWyo2021,Munson 1982; Farnsworth and Asch 1986; Crane and Griffin 1966: 265,intcal20,162717,1008158.46820929
50907,M-558,2030,100,BONE,Cervidae antler,-20,RADIOMETRIC,-88.17961085,38.08755067,1,NA,11WH6,Wilson Mound,USA,Illinois,North America,UWyo2021,Crane and Griffin 1959: 176,intcal20,162716,854275.099113133
50984,M-897,2150,100,BONE,Cervidae antler charred,-20,RADIOMETRIC,-90.4433415,38.64087185,1,NA,23SL20,Creve Coeur Lake,USA,Missouri,North America,UWyo2021,Crane and Griffin 1961: 114,intcal20,162717,943313.614462361
51227,NZA-23567,2363,30,BONE,Bison collagen,NA,AMS,-89.7598704,40.78811072,1,NA,11P351/352,Lonza-Caterpillar,USA,Illinois,North America,UWyo2021,Harn and Martin 2006-the Lonza-Caterpillar Site…,intcal20,153928,1039040.67750245
51228,NZA-23568,2348,30,BONE,Bison collagen,NA,AMS,-89.7598704,40.78811072,1,NA,11P351/352,Lonza-Caterpillar,USA,Illinois,North America,UWyo2021,Harn and Martin 2006-the Lonza-Caterpillar Site…,intcal20,153928,1039040.67750245
51229,NZA-23569,634,30,BONE,Bison collagen,NA,AMS,-89.7598704,40.78811072,1,NA,11P351/352,Lonza-Caterpillar,USA,Illinois,North America,UWyo2021,Harn and Martin 2006-the Lonza-Caterpillar Site…,intcal20,153928,1039040.67750245
51230,NZA-23570,263,30,BONE,Bison collagen,NA,AMS,-89.91683206,40.23957791,1,NA,11MNà,Clear Lake site,USA,Illinois,North America,UWyo2021,McMillian 2006- Perspectives on the Biogeography and Archaeology of Bison in Illinois,intcal20,153928,1041251.74716022
51231,NZA-23571,215,30,BONE,Bison collagen,NA,AMS,-89.91683206,40.23957791,1,NA,11MNà,Clear Lake site,USA,Illinois,North America,UWyo2021,McMillian 2006- Perspectives on the Biogeography and Archaeology of Bison in Illinois,intcal20,153928,1041251.74716022
52562,OxA-6677,840,70,BONE,collagen,-21,AMS,-89.92837404,38.47043082,1,NA,11S47,Range,USA,Illinois,North America,UWyo2021,Ramsey et al. 2010- Radiocarbon dates from the Oxford AMS System:Datelist 31,intcal20,162717,914628.037488598
52563,OxA-6678,680,55,BONE,collagen,-21,AMS,-89.92837404,38.47043082,1,NA,11S458,Florence Street,USA,Illinois,North America,UWyo2021,Ramsey et al. 2010- Radiocarbon dates from the Oxford AMS System:Datelist 31,intcal20,162717,914628.037488598
52564,OxA-6679,60,55,BONE,collagen,-21,AMS,-89.92837404,38.47043082,1,NA,11S458,Florence Street,USA,Illinois,North America,UWyo2021,Ramsey et al. 2010- Radiocarbon dates from the Oxford AMS System:Datelist 31,intcal20,162717,914628.037488598
52565,OxA-6680,275,70,BONE,collagen,-21,AMS,-89.92837404,38.47043082,1,NA,11S458,Florence Street,USA,Illinois,North America,UWyo2021,Ramsey et al. 2010- Radiocarbon dates from the Oxford AMS System:Datelist 31,intcal20,162717,914628.037488598
60493,UCIAMS-164708,1135,20,BONE,duck tibia,-15.5,AMS,-90.2476427,39.97346779,1,NA,11CS4,Lawrenz Gun Club,USA,Illinois,North America,UWyo2021,Krus et al. 2019-Chronology of a Fortified Mississippian…,intcal20,153928,1064295.81059864
60494,UCIAMS-164709,890,20,BONE,Duck synsacrum,-20.9,AMS,-90.2476427,39.97346779,1,NA,11CS4,Lawrenz Gun Club,USA,Illinois,North America,UWyo2021,Krus et al. 2019-Chronology of a Fortified Mississippian…,intcal20,153928,1064295.81059864
60523,UCIAMS-166770,730,15,BONE,Deer,-21.5,AMS,-90.20743186,40.47273335,1,NA,11F2646,Norris Farms 27,USA,Illinois,North America,UWyo2021,Wilson et al. 2017 Reassessing the chronology of the Mississippian Central Illinois River Valley using Bayesian analysis,intcal20,153928,1067971.09027823
60524,UCIAMS-166771,810,15,BONE,Deer bone (juvenile),-21.7,AMS,-90.20743186,40.47273335,1,NA,11F2646,Norris Farms 27,USA,Illinois,North America,UWyo2021,Wilson et al. 2017 Reassessing the chronology of the Mississippian Central Illinois River Valley using Bayesian analysis,intcal20,153928,1067971.09027823
60525,UCIAMS-166772,805,15,BONE,Dog,-14.5,AMS,-90.20743186,40.47273335,1,NA,11F2646,Norris Farms 27,USA,Illinois,North America,UWyo2021,Wilson et al. 2017 Reassessing the chronology of the Mississippian Central Illinois River Valley using Bayesian analysis,intcal20,153928,1067971.09027823
60601,UCIAMS-181227,820,15,BONE,Deer,-22.1,AMS,-90.20743186,40.47273335,1,NA,11F100,Roskamp,USA,Illinois,North America,UWyo2021,Wilson et al. 2017 Reassessing the chronology of the Mississippian Central Illinois River Valley using Bayesian analysis,intcal20,153928,1067971.09027823
60602,UCIAMS-181228,905,20,BONE,Deer,-21.1,AMS,-90.6151437,40.1580894,1,NA,11SC24,Lamb,USA,Illinois,North America,UWyo2021,Wilson et al. 2017 Reassessing the chronology of the Mississippian Central Illinois River Valley using Bayesian analysis,intcal20,153928,1095756.27784233
60603,UCIAMS-181229,870,15,BONE,Deer,-21.5,AMS,-90.6151437,40.1580894,1,NA,11SC24,Lamb,USA,Illinois,North America,UWyo2021,Wilson et al. 2017 Reassessing the chronology of the Mississippian Central Illinois River Valley using Bayesian analysis,intcal20,153928,1095756.27784233
60604,UCIAMS-181230,905,15,BONE,Deer,-22,AMS,-90.6151437,40.1580894,1,NA,11SC24,Lamb,USA,Illinois,North America,UWyo2021,Wilson et al. 2017 Reassessing the chronology of the Mississippian Central Illinois River Valley using Bayesian analysis,intcal20,153928,1095756.27784233
60605,UCIAMS-181231,835,15,BONE,Deer,-21.8,AMS,-90.20743186,40.47273335,1,NA,11F100,Roskamp,USA,Illinois,North America,UWyo2021,Wilson et al. 2017 Reassessing the chronology of the Mississippian Central Illinois River Valley using Bayesian analysis,intcal20,153928,1067971.09027823
60606,UCIAMS-181232,790,20,BONE,Deer bone,-21.3,AMS,-90.20743186,40.47273335,1,NA,11F100,Roskamp,USA,Illinois,North America,UWyo2021,Wilson et al. 2017 Reassessing the chronology of the Mississippian Central Illinois River Valley using Bayesian analysis,intcal20,153928,1067971.09027823
60607,UCIAMS-181233,820,20,BONE,Medium Mammal,-15,AMS,-90.20743186,40.47273335,1,NA,11F2646,Norris Farms 27,USA,Illinois,North America,UWyo2021,Wilson et al. 2017 Reassessing the chronology of the Mississippian Central Illinois River Valley using Bayesian analysis,intcal20,153928,1067971.09027823
60608,UCIAMS-181234,810,20,BONE,Bird bone,-18.8,AMS,-90.20743186,40.47273335,1,NA,11F2646,Norris Farms 27,USA,Illinois,North America,UWyo2021,Wilson et al. 2017 Reassessing the chronology of the Mississippian Central Illinois River Valley using Bayesian analysis,intcal20,153928,1067971.09027823
60609,UCIAMS-181235,810,15,BONE,Bird bone,-22.4,AMS,-90.20743186,40.47273335,1,NA,11F2646,Norris Farms 27,USA,Illinois,North America,UWyo2021,Wilson et al. 2017 Reassessing the chronology of the Mississippian Central Illinois River Valley using Bayesian analysis,intcal20,153928,1067971.09027823
60610,UCIAMS-181253,810,20,BONE,Deer,-21.3,AMS,-90.20743186,40.47273335,1,NA,11F100,Roskamp,USA,Illinois,North America,UWyo2021,Wilson et al. 2017 Reassessing the chronology of the Mississippian Central Illinois River Valley using Bayesian analysis,intcal20,153928,1067971.09027823
64732,WIS-350,750,50,BONE,deer,-22.4,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS34,Cahokia,USA,Illinois,North America,UWyo2021,Scott Meeks Per com 2017,intcal20,162717,955851.102518627
64733,WIS-351,780,60,BONE,deer,-22,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS34,Cahokia,USA,Illinois,North America,UWyo2021,Scott Meeks Per com 2017,intcal20,162717,955851.102518627
64734,WIS-352,800,65,BONE,deer,-22.1,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS34,Cahokia,USA,Illinois,North America,UWyo2021,Scott Meeks Per com 2017,intcal20,162717,955851.102518627
64735,WIS-355,680,60,BONE,deer,-21.1,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS34,Cahokia,USA,Illinois,North America,UWyo2021,Scott Meeks Per com 2017,intcal20,162717,955851.102518627
64736,WIS-356,810,50,BONE,deer,-22.5,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS34,Cahokia,USA,Illinois,North America,UWyo2021,Scott Meeks Per com 2017,intcal20,162717,955851.102518627
64737,WIS-360,815,60,BONE,deer,-22.8,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS34,Cahokia,USA,Illinois,North America,UWyo2021,Scott Meeks Per com 2017,intcal20,162717,955851.102518627
64840,WIS-595,1995,60,BONE,Odocoileus sp. (deer bone collagen ),-20,RADIOMETRIC,-90.17723763,38.27881577,1,NA,11MO95,Jean Rita,USA,Illinois,North America,UWyo2021,Munson 1982; Bender et al. 1973: 611; Faunmap 2110,intcal20,162717,896803.704091355
50197,L-431 C,3450,450,bone collagen; collagène osseux,NA,NA,NA,-89.82433594,37.70726331,1,NA,NA,Twenhafel,USA,NA,North America,CARD,Olson and Broecker 1961: 169,intcal20,162717,824891.947947604
50195,L-406 A,7200,200,bone; os,NA,NA,NA,-89.82526103,38.05221509,1,NA,NA,Modoc Rockshelter,USA,NA,North America,CARD,Ahler 1993; Ahler et al. 1992; Olson and Broecker 1961: 169,intcal20,162717,864687.34977701
22,A-11253,500,70,CHARCOAL,charred wood,-26.3,RADIOMETRIC,-90.74792438,35.0221458,1,NA,3SF414,Meador Site,USA,Arkansas,North America,UWyo2021,Mitchem Jeffrey 2001 Field Notes,intcal20,163104,541471.586088342
262,A-273,9094,63,CHARCOAL,NA,-26,RADIOMETRIC,-93.28800156,38.29490774,1,NA,23BE125,Rodger's Shelter,USA,Missouri,North America,UWyo2021,Thulman 2019 The age of the Dalton culture: a Bayesian analysis of the radiocarbon data,intcal20,163105,961896.01664713
267,A-274,9216,73,CHARCOAL,NA,-26,RADIOMETRIC,-93.28800156,38.29490774,1,NA,23BE125,Rodger's Shelter,USA,Missouri,North America,UWyo2021,Thulman 2019 The age of the Dalton culture: a Bayesian analysis of the radiocarbon data,intcal20,163105,961896.01664713
292,A-311,9290,56,CHARCOAL,NA,-26,RADIOMETRIC,-93.28800156,38.29490774,1,NA,23BE125,Rodger's Shelter,USA,Missouri,North America,UWyo2021,Thulman 2019 The age of the Dalton culture: a Bayesian analysis of the radiocarbon data,intcal20,163105,961896.01664713
